average_accuracy_mean,average_accuracy_std,dataset,forgetting_mean,forgetting_std,method,noise_mean,noise_std,parameter_overhead_percent_mean,parameter_overhead_percent_std,task_free_average_accuracy_mean,task_free_average_accuracy_std,task_free_forgetting_mean,task_free_forgetting_std,task_free_route_accuracy_mean,task_free_route_accuracy_std
0.9953703703703703,0.003273642505,synthetic_images,-0.15432098765432098,0.042988852707,BONSAI,0.10000000000000002,0.0,1.57854393566132,0.0,0.9907407407407408,0.006547285011,-0.15432098765432098,0.042988852707,0.9953703703703703,0.003273642505
