average_accuracy,dataset,forgetting,method,parameter_overhead_percent,seed,task_free_accuracy_curve,task_free_average_accuracy,task_free_forgetting,task_free_route_accuracy
0.1425,cifar100,-0.022222222222222227,BONSAI,4.289838026289648,7,"[0.1, 0.0625, 0.049999999999999996, 0.037500000000000006, 0.021249999999999998, 0.02708333333333333, 0.02767857142857143, 0.025781250000000002, 0.018055555555555557, 0.021249999999999998]",0.021249999999999998,0.043750000000000004,0.124375
