average_accuracy,dataset,forgetting,method,parameter_overhead_percent,seed,task_free_accuracy_curve,task_free_average_accuracy,task_free_forgetting,task_free_route_accuracy
0.15187499999999998,cifar100,-0.006944444444444444,BONSAI,4.2253893953865935,7,"[0.1, 0.05625, 0.043750000000000004, 0.0375, 0.03, 0.021874999999999995, 0.02678571428571429, 0.021093749999999998, 0.013888888888888888, 0.014374999999999999]",0.014374999999999999,0.01597222222222222,0.09375
