average_accuracy,dataset,forgetting,method,parameter_overhead_percent,seed,task_free_accuracy_curve,task_free_average_accuracy,task_free_forgetting,task_free_route_accuracy
0.15187499999999998,cifar100,-0.006944444444444444,BONSAI,4.2253893953865935,7,"[0.1, 0.0625, 0.04583333333333334, 0.029687500000000002, 0.02375, 0.02708333333333333, 0.02589285714285714, 0.02109375, 0.015972222222222224, 0.017499999999999998]",0.017499999999999998,-0.005555555555555556,0.108125
