average_accuracy_mean,average_accuracy_std,dataset,forgetting_mean,forgetting_std,method,parameter_overhead_percent_mean,parameter_overhead_percent_std,task_free_average_accuracy_mean,task_free_average_accuracy_std,task_free_forgetting_mean,task_free_forgetting_std,task_free_route_accuracy_mean,task_free_route_accuracy_std
0.15187499999999998,0.0,cifar100,-0.006944444444444444,0.0,BONSAI,4.2253893953865935,0.0,0.017499999999999998,0.0,-0.005555555555555556,0.0,0.108125,0.0
