average_accuracy_mean,average_accuracy_std,critical_fraction_mean,critical_fraction_std,dataset,forgetting_mean,forgetting_std,method,parameter_overhead_percent_mean,parameter_overhead_percent_std,route_accuracy_entropy_mean,route_accuracy_entropy_std,route_accuracy_mean,route_accuracy_prototype_mean,route_accuracy_prototype_std,route_accuracy_std,task_one_accuracy_after_mean,task_one_accuracy_after_std,task_one_accuracy_before_mean,task_one_accuracy_before_std,task_two_accuracy_mean,task_two_accuracy_std,variant
0.9993749996026358,0.000883884038,0.6498821151902998,0.0,synthetic,0.0,0.0,BONSAI,97.07932293395287,0.0,0.7677083412806193,0.006152002396,0.8479166626930237,0.8479166626930237,0.002618695042,0.002618695042,0.9958333373069763,0.00589255089,0.9958333373069763,0.00589255089,1.0,0.0,fixed_capacity
0.9991666654745738,0.000779512274,0.6145284935808627,0.00153581686,synthetic,-0.00046296472902651186,0.000327365499,BONSAI,129.79942693409743,0.0,0.7697916825612386,0.014942014395,0.8547916809717814,0.8547916809717814,0.003397807554,0.003397807554,0.9958333373069763,0.00589255089,0.9958333373069763,0.00589255089,1.0,0.0,full
0.9995833337306976,0.000589255089,0.6499030202272098,0.0,synthetic,0.0,0.0,BONSAI,129.79942693409743,0.0,0.7887500127156576,0.007620549104,0.8506250182787577,0.8506250182787577,0.002841278588,0.002841278588,0.9958333373069763,0.00589255089,0.9958333373069763,0.00589255089,1.0,0.0,no_ib
0.9995833317438761,0.000294628949,0.6239032049505865,0.000769988547,synthetic,-0.00046296252144707576,0.000654727877,BONSAI,129.79942693409743,0.0,0.7695833245913187,0.00058924104,0.7933333317438761,0.7933333317438761,0.001062292771,0.001062292771,1.0,0.0,0.9958333373069763,0.00589255089,1.0,0.0,no_orthogonal_rewire
