average_accuracy,dataset,forgetting,method,parameter_overhead_percent,seed,task_free_accuracy_curve,task_free_average_accuracy,task_free_forgetting,task_free_route_accuracy
0.14125000000000001,cifar100,-0.004166666666666662,BONSAI,4.289838026289648,7,"[0.10625, 0.0625, 0.06041666666666667, 0.056249999999999994, 0.034999999999999996, 0.029166666666666664, 0.025892857142857145, 0.028125, 0.021527777777777778, 0.021249999999999998]",0.021249999999999998,0.06041666666666666,0.116875
