average_accuracy,dataset,forgetting,method,parameter_overhead_percent,seed,task_free_accuracy_curve,task_free_average_accuracy,task_free_forgetting,task_free_route_accuracy
0.11937500000000001,cifar100,-0.004861111111111111,BONSAI,4.2253893953865935,7,"[0.10625, 0.078125, 0.04583333333333334, 0.0515625, 0.028749999999999998, 0.026041666666666668, 0.019642857142857146, 0.02109375, 0.015277777777777779, 0.015000000000000003]",0.015000000000000003,0.06805555555555555,0.110625
