average_accuracy,dataset,forgetting,method,parameter_overhead_percent,seed,task_free_accuracy_curve,task_free_average_accuracy,task_free_forgetting,task_free_route_accuracy
0.14812499999999998,cifar100,-0.011111111111111108,BONSAI,4.2253893953865935,7,"[0.1, 0.05, 0.049999999999999996, 0.05625, 0.03, 0.034374999999999996, 0.026785714285714284, 0.028124999999999997, 0.024305555555555556, 0.016875]",0.016875,0.08333333333333333,0.1225
