average_accuracy,dataset,forgetting,method,parameter_overhead_percent,seed,task_free_accuracy_curve,task_free_average_accuracy,task_free_forgetting,task_free_route_accuracy
0.14812499999999998,cifar100,-0.011111111111111108,BONSAI,4.2253893953865935,7,"[0.09375, 0.053125, 0.04583333333333334, 0.04687500000000001, 0.041249999999999995, 0.035416666666666666, 0.03214285714285715, 0.03125, 0.03125, 0.028125]",0.028125,-0.020833333333333336,0.11375
