average_accuracy,dataset,forgetting,method,parameter_overhead_percent,seed,task_free_accuracy_curve,task_free_average_accuracy,task_free_forgetting,task_free_route_accuracy
0.1525,cifar100,-0.028472222222222225,BONSAI,4.289838026289648,7,"[0.1, 0.059375000000000004, 0.05416666666666667, 0.04375, 0.03125, 0.01979166666666667, 0.022321428571428572, 0.026562499999999996, 0.018750000000000003, 0.0225]",0.0225,0.04375,0.116875
