average_accuracy_mean,average_accuracy_std,critical_fraction_mean,critical_fraction_std,dataset,forgetting_mean,forgetting_std,method,noise_mean,noise_std,parameter_overhead_percent_mean,parameter_overhead_percent_std,route_accuracy_entropy_mean,route_accuracy_entropy_std,route_accuracy_mean,route_accuracy_prototype_mean,route_accuracy_prototype_std,route_accuracy_std,task_one_accuracy_after_mean,task_one_accuracy_after_std,task_one_accuracy_before_mean,task_one_accuracy_before_std,task_two_accuracy_mean,task_two_accuracy_std,variant
0.8456250011920929,0.0,0.6498821151902998,0.0,synthetic,0.0020833280351426867,0.0,BONSAI,0.9,0.0,97.07932293395287,0.0,0.37437498569488525,0.0,0.4768750071525574,0.4768750071525574,0.0,0.0,0.768750011920929,0.0,0.793749988079071,0.0,0.8999999761581421,0.0,fixed_capacity
0.8475000143051148,0.0,0.6023829315599889,0.0,synthetic,0.000694433848063151,0.0,BONSAI,0.9,0.0,129.79942693409743,0.0,0.35499998927116394,0.0,0.4762499928474426,0.4762499928474426,0.0,0.0,0.7875000238418579,0.0,0.78125,0.0,0.90625,0.0,full
0.8349999964237214,0.0,0.6499030202272098,0.0,synthetic,-0.0020833280351426867,0.0,BONSAI,0.9,0.0,129.79942693409743,0.0,0.36937499046325684,0.0,0.46812498569488525,0.46812498569488525,0.0,0.0,0.7875000238418579,0.0,0.78125,0.0,0.8812500238418579,0.0,no_ib
0.8475000143051148,0.0,0.6023829315599889,0.0,synthetic,0.000694433848063151,0.0,BONSAI,0.9,0.0,129.79942693409743,0.0,0.35499998927116394,0.0,0.4762499928474426,0.4762499928474426,0.0,0.0,0.7875000238418579,0.0,0.78125,0.0,0.90625,0.0,no_orthogonal_rewire
0.84375,0.0,0.600166251039069,0.0,synthetic,0.0013888809416029188,0.0,BONSAI,0.9,0.0,129.79942693409743,0.0,0.35624998807907104,0.0,0.47312501072883606,0.47312501072883606,0.0,0.0,0.78125,0.0,0.78125,0.0,0.887499988079071,0.0,no_replay
