average_accuracy,dataset,forgetting,method,parameter_overhead_percent,seed,task_free_accuracy_curve,task_free_average_accuracy,task_free_forgetting,task_free_route_accuracy
0.155,cifar100,-0.020833333333333336,BONSAI,4.2253893953865935,7,"[0.1, 0.056249999999999994, 0.04791666666666667, 0.0515625, 0.0325, 0.03958333333333333, 0.030357142857142857, 0.0265625, 0.017361111111111112, 0.016875]",0.016875,0.08958333333333332,0.116875
