average_accuracy,dataset,forgetting,method,parameter_overhead_percent,seed,task_free_accuracy_curve,task_free_average_accuracy,task_free_forgetting,task_free_route_accuracy
0.15187499999999998,cifar100,-0.006944444444444444,BONSAI,4.2253893953865935,7,"[0.1, 0.059375, 0.049999999999999996, 0.0390625, 0.0225, 0.02291666666666667, 0.024107142857142858, 0.02265625, 0.01875, 0.0175]",0.0175,0.06875000000000002,0.120625
