average_accuracy,dataset,forgetting,method,parameter_overhead_percent,seed,task_free_accuracy_curve,task_free_average_accuracy,task_free_forgetting,task_free_route_accuracy
0.13749999999999998,cifar100,-0.003472222222222216,BONSAI,4.2253893953865935,7,"[0.10625, 0.06875, 0.06666666666666667, 0.0390625, 0.03, 0.02395833333333333, 0.029464285714285714, 0.02421875, 0.016666666666666666, 0.02375]",0.02375,0.07083333333333333,0.124375
