average_accuracy,dataset,forgetting,method,parameter_overhead_percent,seed,task_free_accuracy_curve,task_free_average_accuracy,task_free_forgetting,task_free_route_accuracy
0.155,cifar100,-0.020833333333333336,BONSAI,4.2253893953865935,7,"[0.1, 0.05, 0.03958333333333333, 0.03125, 0.01625, 0.015625, 0.013392857142857142, 0.01796875, 0.009722222222222222, 0.01125]",0.01125,-0.0013888888888888885,0.1
