average_accuracy,dataset,forgetting,method,parameter_overhead_percent,seed,task_free_accuracy_curve,task_free_average_accuracy,task_free_forgetting,task_free_route_accuracy
0.15187499999999998,cifar100,-0.006944444444444444,BONSAI,4.2253893953865935,7,"[0.1, 0.053125000000000006, 0.04374999999999999, 0.0359375, 0.02, 0.014583333333333332, 0.02053571428571429, 0.018750000000000003, 0.014583333333333334, 0.014374999999999999]",0.014374999999999999,0.03402777777777778,0.09375
