average_accuracy,dataset,forgetting,method,parameter_overhead_percent,seed,task_free_accuracy_curve,task_free_average_accuracy,task_free_forgetting,task_free_route_accuracy
0.135,cifar100,-0.011111111111111106,BONSAI,4.289838026289648,7,"[0.1, 0.05625, 0.05416666666666667, 0.04375, 0.045000000000000005, 0.020833333333333332, 0.02767857142857143, 0.02890625, 0.02361111111111111, 0.015625]",0.015625,0.05555555555555555,0.125625
