average_accuracy,dataset,forgetting,method,parameter_overhead_percent,seed,task_free_accuracy_curve,task_free_average_accuracy,task_free_forgetting,task_free_route_accuracy
0.15187499999999998,cifar100,-0.006944444444444444,BONSAI,4.2253893953865935,7,"[0.1, 0.059375000000000004, 0.05416666666666666, 0.0609375, 0.026249999999999996, 0.03229166666666667, 0.030357142857142857, 0.028125, 0.021527777777777778, 0.01875]",0.01875,0.08958333333333333,0.1175
