average_accuracy,dataset,forgetting,method,parameter_overhead_percent,seed,task_free_accuracy_curve,task_free_average_accuracy,task_free_forgetting,task_free_route_accuracy
0.09,cifar100,0.011111111111111113,BONSAI,1.636552501757489,7,"[0.1, 0.05, 0.03333333333333333, 0.0375, 0.02, 0.016666666666666666, 0.014285714285714287, 0.0125, 0.005555555555555556, 0.005]",0.005,0.05555555555555555,0.11
