average_accuracy,dataset,forgetting,method,parameter_overhead_percent,seed,task_free_accuracy_curve,task_free_average_accuracy,task_free_forgetting,task_free_route_accuracy
0.15187499999999998,cifar100,-0.006944444444444444,BONSAI,4.2253893953865935,7,"[0.1, 0.043750000000000004, 0.056249999999999994, 0.0578125, 0.026250000000000002, 0.03333333333333333, 0.030357142857142857, 0.02890625, 0.022916666666666665, 0.0175]",0.0175,0.08819444444444444,0.114375
