average_accuracy_mean,average_accuracy_std,dataset,forgetting_mean,forgetting_std,method,parameter_overhead_percent_mean,parameter_overhead_percent_std,task_free_average_accuracy_mean,task_free_average_accuracy_std,task_free_forgetting_mean,task_free_forgetting_std,task_free_route_accuracy_mean,task_free_route_accuracy_std
0.21427083333333333,0.005317603758,cifar100,-0.012731481481481484,0.006391991329,BONSAI,4.2253893953865935,0.0,0.024895833333333336,0.002301116879,0.08275462962962962,0.003135698422,0.11343750000000001,0.005779138128
0.1196875,0.00576786175,cifar100,0.0,0.0,PNN,900.0,0.0,0.013333333333333334,0.000779511956,0.019675925925925927,0.002867942522,0.1015625,0.00289800578
