average_accuracy,dataset,forgetting,method,parameter_overhead_percent,seed,task_free_accuracy_curve,task_free_average_accuracy,task_free_forgetting,task_free_route_accuracy
0.155,cifar100,-0.020833333333333336,BONSAI,4.2253893953865935,7,"[0.1, 0.053125, 0.041666666666666664, 0.0421875, 0.03625, 0.030208333333333334, 0.02053571428571429, 0.021875000000000002, 0.022222222222222223, 0.021249999999999998]",0.021249999999999998,-0.0125,0.10875
