average_accuracy,dataset,forgetting,method,parameter_overhead_percent,seed,task_free_accuracy_curve,task_free_average_accuracy,task_free_forgetting,task_free_route_accuracy
0.15187499999999998,cifar100,-0.006944444444444444,BONSAI,4.2253893953865935,7,"[0.09375, 0.034375, 0.052083333333333336, 0.042187499999999996, 0.025, 0.03125000000000001, 0.025, 0.0234375, 0.018055555555555557, 0.019375]",0.019375,-0.011111111111111112,0.106875
